类名,函数名,覆盖分支数,总分支数,覆盖率
UstStock::CApiImp,ReleaseApi,0,0,--
UstStock::CApiImp,Join,0,0,--
UstStock::CApiImp,RegisterSpi,0,0,--
UstStock::CApiImp,RegisterFront,0,0,--
UstStock::CApiImp,RegisterFensServer,0,0,--
UstStock::CApiImp,RegisterSubModel,0,0,--
UstStock::CApiImp,SubscribeTradeMsg,0,0,--
UstStock::CApiImp,GetApiErrorMsg,0,0,--
UstStock::CApiImp,ReqOperLogin,0,0,--
UstStock::CApiImp,ReqOperAuthLogin,0,0,--
UstStock::CApiImp,ReqOperLogout,0,0,--
UstStock::CApiImp,ReqProductRef2Index,0,0,--
UstStock::CApiImp,ReqProductIndex2Ref,0,0,--
UstStock::CApiImp,ReqAccountRef2Index,0,0,--
UstStock::CApiImp,ReqAccountIndex2Ref,0,0,--
UstStock::CApiImp,ReqProjectRef2Index,0,0,--
UstStock::CApiImp,ReqProjectIndex2Ref,0,0,--
UstStock::CApiImp,ReqStrategyRef2Index,0,0,--
UstStock::CApiImp,ReqStrategyIndex2Ref,0,0,--
UstStock::CApiImp,ReqProductId2Index,0,0,--
UstStock::CApiImp,ReqProductIndex2Id,0,0,--
UstStock::CApiImp,ReqAccountId2Index,0,0,--
UstStock::CApiImp,ReqAccountIndex2Id,0,0,--
UstStock::CApiImp,ReqProjectId2Index,0,0,--
UstStock::CApiImp,ReqProjectIndex2Id,0,0,--
UstStock::CApiImp,ReqStrategyId2Index,0,0,--
UstStock::CApiImp,ReqStrategyIndex2Id,0,0,--
UstStock::CApiImp,ReqAccountGroupRef2Id,0,0,--
UstStock::CApiImp,ReqAccountGroupId2Ref,0,0,--
UstStock::CApiImp,ReqOrderInsert,0,4,0.0%
UstStock::CApiImp,ReqOrderAction,0,0,--
UstStock::CApiImp,ReqETFOrderInsert,0,0,--
UstStock::CApiImp,ReqQryOrder,0,0,--
UstStock::CApiImp,ReqQryTrade,0,0,--
UstStock::CApiImp,ReqQryPosition,0,0,--
UstStock::CApiImp,ReqQryTradingAccount,0,0,--
UstStock::CApiImp,ReqNewInstance,0,0,--
UstStock::CApiImp,ReqQryInstancePosition,0,0,--
UstStock::CApiImp,ReqUpdateInstancePosition,0,0,--
UstStock::CApiImp,ReqModHoldReal,0,2,0.0%
UstStock::CApiImp,ReqModFundReal,0,2,0.0%
UstStock::CApiImp,Dispatch,0,36,0.0%
UstStock::CApiImp,OnRsp,0,20,0.0%
UstStock::CApiImp,ReleasePushData,0,4,0.0%
UstStock::CApiImp,PushMsgToClient,0,4,0.0%
UstStock::CApiImp,BasicDataSyncSucc,0,0,--
UstStock::CApiImp,OnRsp,0,2,0.0%
UstStock::CDeputySpi,CDeputySpi,0,0,--
UstStock::CDeputySpi,OnFrontConnected,0,0,--
UstStock::CDeputySpi,OnFrontDisconnected,0,0,--
UstStock::CDeputySpi,OnFrontReconnected,0,0,--
UstStock::CDeputySpi,OnRspOperLogin,0,0,--
UstStock::CDeputySpi,OnRspOperLogout,0,0,--
UstStock::CDeputySpi,OnRspSubscribeTradeMsg,0,0,--
UstStock::CDeputySpi,OnRspOrderInsert,0,2,0.0%
UstStock::CDeputySpi,OnRspOrderAction,0,4,0.0%
UstStock::CDeputySpi,OnRspETFOrderInsert,0,2,0.0%
UstStock::CDeputySpi,OnRspQryPosition,0,2,0.0%
UstStock::CDeputySpi,OnRspQryTradingAccount,0,2,0.0%
UstStock::CDeputySpi,OnRspQryOrder,0,2,0.0%
UstStock::CDeputySpi,OnRspQryTrade,0,2,0.0%
UstStock::CDeputySpi,OnRspNewInstance,0,2,0.0%
UstStock::CDeputySpi,OnRspQryInstancePosition,0,2,0.0%
UstStock::CDeputySpi,OnRspUpdateInstancePosition,0,2,0.0%
UstStock::CDeputySpi,OnRspModHoldReal,0,0,--
UstStock::CDeputySpi,OnRspModFundReal,0,0,--
UstStock::CDeputySpi,OnRtnOrder,0,2,0.0%
UstStock::CDeputySpi,OnRtnTrade,0,2,0.0%
UstStock::CDeputySpi,ConvertRiskInfo,0,0,--
UstStock::CApiImp,NewDeputySpi,0,0,--
CUstTradeApi,~CUstTradeApi<UstTag,2,0,--
CUstTradeApi,ResetBasicInfo,0,0,--
CUstTradeApi,CallBackUserLoginFunc,0,4,0.0%
CUstTradeApi,OnRsp,0,0,--
CUstTradeApi,BasicDataSyncSucc,0,0,--
CUstTradeApi,IsOnLoginSuccess,0,0,--
CUstTradeApi,OnRsp,0,0,--
CUstTradeApi,OnRsp,0,8,0.0%
CUstTradeApi,OnRsp,0,0,--
CUstTradeApi,FillTradePushMsgBasicInfo,0,0,--
CUstTradeApi,DoCallbackTradeRtn,0,0,--
CUstTradeApi,GetProjectIndex,0,0,--
#,MockGenId,0,0,--
#,MockGenIndex,0,0,--
#,operator<<,0,0,--
CUstApiWithIndex,~CUstApiWithIndex<UstTag,2,0,--
CUstApiWithIndex,OnRsp,0,10,0.0%
CUstApiWithIndex,OnRsp,0,10,0.0%
CUstApiWithIndex,UpdateCombi2Asset,0,0,--
CUstApiWithIndex,AddBasicData,0,0,--
CUstApiWithIndex,AppendBasicData,0,0,--
CUstApiWithIndex,ResetBasicData,0,0,--
CUstApiWithIndex.CServiceNewInstanceRsp,CServiceNewInstanceRsp<ServiceTrait>,0,0,--
CUstApiWithIndex.CServiceNewInstanceRsp,CallBack,0,2,0.0%
CUstApiWithIndex,OnServiceNewInstanceRsp,0,0,--
CUstApi.CUstApiServerListener,CUstApiServerListener,0,0,--
CUstApi.CUstApiServerListener,OnLdpMessage,0,2,0.0%
CUstApi.CUstApiServerListener,OnLdpConnected,0,4,0.0%
CUstApi.CUstApiServerListener,OnLdpDisconnected,0,0,--
CUstApi.CServiceLogRTTI,CServiceLogRTTI<ServiceTraitType>,0,0,--
CUstApi.CServiceLogRTTI,~CServiceLogRTTI<ServiceTraitType>,0,0,--
CUstApi,CUstApi<UstTag,3,0,--
CUstApi.,operator(),0,0,--
CUstApi,~CUstApi<UstTag,2,0,--
CUstApi,AddFrontAddress,0,8,0.0%
CUstApi,AddFensAddress,0,0,--
CUstApi,SetSpi,0,0,--
CUstApi,InitClient,0,0,--
CUstApi,DoInit,0,0,--
CUstApi,DoReleaseApi,0,2,0.0%
CUstApi,DoJoin,0,0,--
CUstApi,DoGetApiErrorMsg,0,0,--
CUstApi,ReqOperatorLogin,0,14,0.0%
CUstApi,ReqOperatorLogout,0,10,0.0%
CUstApi,GetSrvAddr,0,0,--
CUstApi,Dispatch,0,0,--
CUstApi.CServiceReqBase,CServiceReqBase<ServiceImpl,2,0,--
CUstApi.CServiceReqBase,Run,0,4,0.0%
CUstApi,GenericReqService,0,0,--
CUstApi,GenericPackerFactory,0,0,--
CUstApi,PackHead,0,0,--
CUstApi,PackHead,0,0,--
CUstApi,PackHead,0,0,--
CUstApi.CServiceRspBase,CServiceRspBase<ServiceImpl,0,2,--
CUstApi.CServiceRspBase,Run,0,0,--
CUstApi,GenericOnServiceRsp,0,0,--
CUstApi,ReqService,0,0,--
CUstApi,ReqService,0,0,--
CUstApi,ReqService,0,0,--
CUstApi,Req,0,2,0.0%
CUstApi,ReLogin,0,8,0.0%
CUstApi,NotifyCheckLoginTimeoutThread,0,0,--
CUstApi,CheckLoginTimeout,0,22,0.0%
CUstApi.,operator(),0,0,--
CUstApi,CheckLogoutTimeout,0,0,--
CUstApi,CacheReqField,0,0,--
CUstApi,GetToken,0,0,--
CUstApi,GetToken,0,0,--
CUstApi,Send,0,2,0.0%
CUstApi,Send,0,2,0.0%
CUstApi.,operator(),0,0,--
CUstApi,OnServiceRsp,0,0,--
CUstApi,OnServiceRsp,0,2,0.0%
CUstApi,OnRsp,0,12,0.0%
CUstApi,CallBackUserLoginFunc,0,0,--
CUstApi,ResetBasicInfo,0,0,--
CUstApi,OnRsp,0,2,0.0%
CUstApi,GetLoginStatus,0,0,--
CUstApi,IsLogined,0,0,--
CUstApi,SetLoginStatus,0,0,--
CUstApi,PeriodicJob,0,0,--
CUstApi,Heartbeat,0,2,0.0%
CUstApi,OnRsp,0,2,0.0%
CApiError,CApiError,0,0,--
CApiError,operator int,0,0,--
CApiError,operator int,0,0,--
CApiError,operator bool,0,0,--
CApiError,operator bool,0,0,--
#,operator<<,0,0,--
ApiErrorNS::,GetErrorMsg,0,2,0.0%
Detail::CMapCache,CMapCache,0,0,--
Detail::CMapCache,~CMapCache,0,0,--
Detail::CMapCache,Add,0,0,--
Detail::CMapCache,Get,0,2,0.0%
Detail::CCache,CCache,0,0,--
Detail::CCache,~CCache,0,0,--
Detail::CCache,Replace,0,4,0.0%
Detail::CCache,NewOrAbandon,0,6,0.0%
Detail::CCache,Get,0,2,0.0%
Detail::CCache,Move,0,2,0.0%
Detail::CCache,Remove,0,0,--
Detail::CCache,Erase,0,2,0.0%
Detail::CCache,DeepCopy,0,4,0.0%
UstApiLoggerBase,~UstApiLoggerBase,0,0,--
UstApiLoggerBase,SetEnable,0,0,--
UstApiLoggerBase,SetEnable,0,2,0.0%
UstApiLoggerBase,SetLogLevel,0,2,0.0%
UstApiLoggerBase,SetEncryptFlag,0,0,--
UstApiLoggerBase,ToSpdlogLevel,0,10,0.0%
UstApiLoggerBase,GetLogger,0,0,--
UstApiLoggerBase,IsEnable,0,0,--
UstApiLoggerBase,IsEncrypt,0,0,--
CommunicateLogger,Instance,0,0,--
CommunicateLogger,SetTime,0,0,--
CommunicateLogger,CommunicateLogger,0,0,--
SystemLogger,Instance,0,0,--
SystemLogger,SystemLogger,0,0,--
spdlog::,create,0,0,--
spdlog::,log,0,0,--
spdlog::,log,0,0,--
spdlog::,trace,0,0,--
spdlog::,debug,0,0,--
spdlog::,info,0,0,--
spdlog::,warn,0,0,--
spdlog::,error,0,0,--
spdlog::,critical,0,0,--
spdlog::,log,0,0,--
spdlog::,log,0,0,--
spdlog::,trace,0,0,--
spdlog::,debug,0,0,--
spdlog::,info,0,0,--
spdlog::,warn,0,0,--
spdlog::,error,0,0,--
spdlog::,critical,0,0,--
spdlog::details::,make_unique,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
UstStock::,GetStructRtti,0,0,--
spdlog::details::null_mutex,lock,0,0,--
spdlog::details::null_mutex,unlock,0,0,--
spdlog::details::null_mutex,try_lock,0,0,--
spdlog::details::null_atomic_int,null_atomic_int,0,0,--
spdlog::details::null_atomic_int,load,0,0,--
spdlog::details::null_atomic_int,store,0,0,--
spdlog::details::null_atomic_int,exchange,0,0,--
fmt::v6::internal::,const_check,0,0,--
fmt::v6::internal::,to_unsigned,0,0,--
fmt::v6::basic_string_view,basic_string_view<Char>,0,0,--
fmt::v6::basic_string_view,basic_string_view<Char>,0,0,--
fmt::v6::basic_string_view,basic_string_view<Char>,0,0,--
fmt::v6::basic_string_view,basic_string_view<Char>,0,0,--
fmt::v6::basic_string_view,basic_string_view<Char>,0,0,--
fmt::v6::basic_string_view,data,0,0,--
fmt::v6::basic_string_view,size,0,0,--
fmt::v6::basic_string_view,begin,0,0,--
fmt::v6::basic_string_view,end,0,0,--
fmt::v6::basic_string_view,operator[],0,0,--
fmt::v6::basic_string_view,remove_prefix,0,0,--
fmt::v6::basic_string_view,compare,0,2,0.0%
fmt::v6::,operator==,0,0,--
fmt::v6::,operator!=,0,0,--
fmt::v6::,operator<,0,0,--
fmt::v6::,operator<=,0,0,--
fmt::v6::,operator>,0,0,--
fmt::v6::,operator>=,0,0,--
fmt::v6::,to_string_view,0,0,--
fmt::v6::,to_string_view,0,0,--
fmt::v6::,to_string_view,0,0,--
fmt::v6::,to_string_view,0,0,--
fmt::v6::basic_format_parse_context,basic_format_parse_context<Char,1,0,--
fmt::v6::basic_format_parse_context,begin,0,0,--
fmt::v6::basic_format_parse_context,end,0,0,--
fmt::v6::basic_format_parse_context,advance_to,0,0,--
fmt::v6::basic_format_parse_context,next_arg_id,0,0,--
fmt::v6::basic_format_parse_context,check_arg_id,0,0,--
fmt::v6::basic_format_parse_context,check_arg_id,0,0,--
fmt::v6::basic_format_parse_context,on_error,0,0,--
fmt::v6::basic_format_parse_context,error_handler,0,0,--
fmt::v6::internal::buffer,buffer<T>,0,0,--
fmt::v6::internal::buffer,buffer<T>,0,0,--
fmt::v6::internal::buffer,set,0,0,--
fmt::v6::internal::buffer,begin,0,0,--
fmt::v6::internal::buffer,end,0,0,--
fmt::v6::internal::buffer,begin,0,0,--
fmt::v6::internal::buffer,end,0,0,--
fmt::v6::internal::buffer,size,0,0,--
fmt::v6::internal::buffer,capacity,0,0,--
fmt::v6::internal::buffer,data,0,0,--
fmt::v6::internal::buffer,data,0,0,--
fmt::v6::internal::buffer,resize,0,0,--
fmt::v6::internal::buffer,clear,0,0,--
fmt::v6::internal::buffer,reserve,0,0,--
fmt::v6::internal::buffer,push_back,0,0,--
fmt::v6::internal::buffer,operator[],0,0,--
fmt::v6::internal::buffer,operator[],0,0,--
fmt::v6::internal::container_buffer,grow,0,0,--
fmt::v6::internal::container_buffer,container_buffer<Container>,0,0,--
fmt::v6::internal::,get_container,0,0,--
fmt::v6::internal::get_container>>accessor,accessor,0,0,--
fmt::v6::internal::,is_integral_type,0,0,--
fmt::v6::internal::,is_arithmetic_type,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,value<Context>,0,0,--
fmt::v6::internal::value,format_custom_arg,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::internal::arg_mapper,map,0,0,--
fmt::v6::basic_format_arg.handle,handle,0,0,--
fmt::v6::basic_format_arg.handle,format,0,0,--
fmt::v6::basic_format_arg,basic_format_arg<Context>,0,0,--
fmt::v6::basic_format_arg,operator bool,0,0,--
fmt::v6::basic_format_arg,type,0,0,--
fmt::v6::basic_format_arg,is_integral,0,0,--
fmt::v6::basic_format_arg,is_arithmetic,0,0,--
fmt::v6::,visit_format_arg,0,34,0.0%
fmt::v6::internal::arg_map,push_back,0,0,--
fmt::v6::internal::arg_map,arg_map<Context>,0,0,--
fmt::v6::internal::arg_map,~arg_map<Context>,0,0,--
fmt::v6::internal::arg_map,find,0,0,--
fmt::v6::internal::locale_ref,locale_ref,0,0,--
fmt::v6::internal::locale_ref,operator bool,0,0,--
fmt::v6::internal::,make_arg,0,0,--
fmt::v6::internal::,make_arg,0,0,--
fmt::v6::internal::dynamic_arg_list.typed_node,typed_node<T>,0,0,--
fmt::v6::internal::dynamic_arg_list.typed_node,typed_node<T>,0,0,--
fmt::v6::internal::dynamic_arg_list,push,0,0,--
fmt::v6::basic_format_context,basic_format_context<OutputIt,1,0,--
fmt::v6::basic_format_context,arg,0,0,--
fmt::v6::basic_format_context,error_handler,0,0,--
fmt::v6::basic_format_context,on_error,0,0,--
fmt::v6::basic_format_context,out,0,0,--
fmt::v6::basic_format_context,advance_to,0,0,--
fmt::v6::basic_format_context,locale,0,0,--
fmt::v6::format_arg_store,format_arg_store<Context,1,0,--
fmt::v6::,make_format_args,0,0,--
fmt::v6::dynamic_format_arg_store,get_types,0,0,--
fmt::v6::dynamic_format_arg_store,emplace_arg,0,0,--
fmt::v6::dynamic_format_arg_store,push_back,0,0,--
fmt::v6::dynamic_format_arg_store,push_back,0,0,--
fmt::v6::basic_format_args,is_packed,0,0,--
fmt::v6::basic_format_args,type,0,0,--
fmt::v6::basic_format_args,set_data,0,0,--
fmt::v6::basic_format_args,set_data,0,0,--
fmt::v6::basic_format_args,do_get,0,4,0.0%
fmt::v6::basic_format_args,basic_format_args<Context>,0,0,--
fmt::v6::basic_format_args,basic_format_args<Context>,0,0,--
fmt::v6::basic_format_args,basic_format_args<Context>,0,0,--
fmt::v6::basic_format_args,basic_format_args<Context>,0,0,--
fmt::v6::basic_format_args,get,0,0,--
fmt::v6::basic_format_args,max_size,0,0,--
fmt::v6::format_args,format_args,0,0,--
fmt::v6::wformat_args,wformat_args,0,0,--
fmt::v6::internal::named_arg_base,named_arg_base<Char>,0,0,--
fmt::v6::internal::named_arg_base,deserialize,0,0,--
fmt::v6::internal::named_arg,named_arg<T,1,0,--
fmt::v6::internal::,check_format_string,0,0,--
fmt::v6::internal::,make_args_checked,0,0,--
fmt::v6::internal::,vprint_mojibake,0,0,--
fmt::v6::internal::,vprint_mojibake,0,0,--
fmt::v6::,arg,0,0,--
fmt::v6::,vformat_to,0,0,--
fmt::v6::,format_to,0,0,--
fmt::v6::,vformat,0,0,--
fmt::v6::,format,0,0,--
fmt::v6::,print,0,0,--
fmt::v6::,print,0,0,--
fmt::v6::internal::,bit_cast,0,0,--
fmt::v6::internal::,is_big_endian,0,0,--
fmt::v6::internal::fallback_uintptr,fallback_uintptr,0,4,0.0%
fmt::v6::internal::,to_uintptr,0,0,--
fmt::v6::internal::,get_data,0,0,--
fmt::v6::internal::,get_data,0,0,--
fmt::v6::internal::,make_checked,0,0,--
fmt::v6::internal::,reserve,0,0,--
fmt::v6::internal::,reserve,0,0,--
fmt::v6::internal::counting_iterator.value_type,operator=,0,0,--
fmt::v6::internal::counting_iterator,counting_iterator,0,0,--
fmt::v6::internal::counting_iterator,count,0,0,--
fmt::v6::internal::counting_iterator,operator++,0,0,--
fmt::v6::internal::counting_iterator,operator++,0,0,--
fmt::v6::internal::counting_iterator,operator*,0,0,--
fmt::v6::internal::truncating_iterator_base,truncating_iterator_base<OutputIt>,0,0,--
fmt::v6::internal::truncating_iterator_base,base,0,0,--
fmt::v6::internal::truncating_iterator_base,count,0,0,--
fmt::v6::internal::truncating_iterator,truncating_iterator<type-parameter-0-0,0,1,--
fmt::v6::internal::truncating_iterator,operator++,0,0,--
fmt::v6::internal::truncating_iterator,operator++,0,0,--
fmt::v6::internal::truncating_iterator,operator*,0,0,--
fmt::v6::internal::truncating_iterator,truncating_iterator<type-parameter-0-0,0,1,--
fmt::v6::internal::truncating_iterator,operator=,0,0,--
fmt::v6::internal::truncating_iterator,operator++,0,0,--
fmt::v6::internal::truncating_iterator,operator++,0,0,--
fmt::v6::internal::truncating_iterator,operator*,0,0,--
fmt::v6::internal::output_range,output_range<OutputIt,1,0,--
fmt::v6::internal::output_range,begin,0,0,--
fmt::v6::internal::output_range,end,0,0,--
fmt::v6::internal::,count_code_points,0,0,--
fmt::v6::internal::,count_code_points,0,4,0.0%
fmt::v6::internal::,count_code_points,0,0,--
fmt::v6::internal::,code_point_index,0,0,--
fmt::v6::internal::,code_point_index,0,8,0.0%
fmt::v6::internal::,to_char8_t,0,0,--
fmt::v6::internal::,copy_str,0,0,--
fmt::v6::internal::buffer,append,0,0,--
fmt::v6::buffer_range,buffer_range<T>,0,0,--
fmt::v6::u8string_view,u8string_view,0,0,--
fmt::v6::u8string_view,u8string_view,0,0,--
fmt::v6::literals::,"operator""""_u",0,0,--
fmt::v6::basic_memory_buffer,deallocate,0,0,--
fmt::v6::basic_memory_buffer,basic_memory_buffer<T,0,2,--
fmt::v6::basic_memory_buffer,~basic_memory_buffer<T,0,1,--
fmt::v6::basic_memory_buffer,move,0,0,--
fmt::v6::basic_memory_buffer,basic_memory_buffer<T,0,1,--
fmt::v6::basic_memory_buffer,operator=,0,0,--
fmt::v6::basic_memory_buffer,get_allocator,0,0,--
fmt::v6::basic_memory_buffer,grow,0,2,0.0%
fmt::v6::format_error,format_error,0,0,--
fmt::v6::format_error,format_error,0,0,--
fmt::v6::internal::,is_negative,0,0,--
fmt::v6::internal::,is_supported_floating_point,0,0,--
fmt::v6::internal::,count_digits,0,0,--
fmt::v6::internal::,count_digits,0,8,0.0%
fmt::v6::internal::,count_digits,0,0,--
fmt::v6::internal::,count_digits,0,0,--
fmt::v6::internal::,grouping,0,0,--
fmt::v6::internal::,thousands_sep,0,0,--
fmt::v6::internal::,thousands_sep,0,0,--
fmt::v6::internal::,decimal_point,0,0,--
fmt::v6::internal::,decimal_point,0,0,--
fmt::v6::internal::,format_decimal,0,0,--
fmt::v6::internal::,format_decimal,0,0,--
fmt::v6::internal::,format_decimal,0,0,--
fmt::v6::internal::format_decimal>>,operator(),0,0,--
fmt::v6::internal::,format_uint,0,0,--
fmt::v6::internal::,format_uint,0,4,0.0%
fmt::v6::internal::,format_uint,0,0,--
fmt::v6::internal::utf8_to_utf16,operator basic_string_view,0,0,--
fmt::v6::internal::utf8_to_utf16,size,0,0,--
fmt::v6::internal::utf8_to_utf16,c_str,0,0,--
fmt::v6::internal::utf8_to_utf16,str,0,0,--
fmt::v6::internal::fill_t,operator=,0,0,--
fmt::v6::internal::fill_t,size,0,0,--
fmt::v6::internal::fill_t,data,0,0,--
fmt::v6::internal::fill_t,operator[],0,0,--
fmt::v6::internal::fill_t,operator[],0,0,--
fmt::v6::internal::fill_t,make,0,0,--
fmt::v6::internal::,write_exponent,0,6,0.0%
fmt::v6::internal::float_writer,prettify,0,42,0.0%
fmt::v6::internal::float_writer,float_writer<Char>,0,6,0.0%
fmt::v6::internal::float_writer,size,0,0,--
fmt::v6::internal::float_writer,width,0,0,--
fmt::v6::internal::float_writer,operator(),0,0,--
fmt::v6::internal::,promote_float,0,0,--
fmt::v6::internal::,promote_float,0,0,--
fmt::v6::internal::,handle_int_type_spec,0,12,0.0%
fmt::v6::internal::,parse_float_type_spec,0,22,0.0%
fmt::v6::internal::,handle_char_specs,0,12,0.0%
fmt::v6::internal::,handle_cstring_type_spec,0,4,0.0%
fmt::v6::internal::,check_string_type_spec,0,4,0.0%
fmt::v6::internal::,check_pointer_type_spec,0,4,0.0%
fmt::v6::internal::int_type_checker,int_type_checker<ErrorHandler>,0,0,--
fmt::v6::internal::int_type_checker,on_dec,0,0,--
fmt::v6::internal::int_type_checker,on_hex,0,0,--
fmt::v6::internal::int_type_checker,on_bin,0,0,--
fmt::v6::internal::int_type_checker,on_oct,0,0,--
fmt::v6::internal::int_type_checker,on_num,0,0,--
fmt::v6::internal::int_type_checker,on_error,0,0,--
fmt::v6::internal::char_specs_checker,char_specs_checker<ErrorHandler>,0,0,--
fmt::v6::internal::char_specs_checker,on_int,0,0,--
fmt::v6::internal::char_specs_checker,on_char,0,0,--
fmt::v6::internal::cstring_type_checker,cstring_type_checker<ErrorHandler>,0,0,--
fmt::v6::internal::cstring_type_checker,on_string,0,0,--
fmt::v6::internal::cstring_type_checker,on_pointer,0,0,--
fmt::v6::internal::arg_map,init,0,6,0.0%
fmt::v6::internal::nonfinite_writer,size,0,0,--
fmt::v6::internal::nonfinite_writer,width,0,0,--
fmt::v6::internal::nonfinite_writer,operator(),0,0,--
fmt::v6::internal::,fill,0,2,0.0%
fmt::v6::internal::basic_writer,reserve,0,0,--
fmt::v6::internal::basic_writer.padded_int_writer,size,0,0,--
fmt::v6::internal::basic_writer.padded_int_writer,width,0,0,--
fmt::v6::internal::basic_writer.padded_int_writer,operator(),0,0,--
fmt::v6::internal::basic_writer,write_int,0,0,--
fmt::v6::internal::basic_writer,write_decimal,0,4,0.0%
fmt::v6::internal::basic_writer.int_writer,get_prefix,0,0,--
fmt::v6::internal::basic_writer.int_writer,int_writer<Int,7,0,0.0%
fmt::v6::internal::basic_writer.int_writer.dec_writer,operator(),0,0,--
fmt::v6::internal::basic_writer.int_writer,on_dec,0,0,--
fmt::v6::internal::basic_writer.int_writer.hex_writer,operator(),0,0,--
fmt::v6::internal::basic_writer.int_writer,on_hex,0,0,--
fmt::v6::internal::basic_writer.int_writer.bin_writer,operator(),0,0,--
fmt::v6::internal::basic_writer.int_writer,on_bin,0,0,--
fmt::v6::internal::basic_writer.int_writer,on_oct,0,6,0.0%
fmt::v6::internal::basic_writer.int_writer.num_writer,operator(),0,8,0.0%
fmt::v6::internal::basic_writer.int_writer.num_writer.,operator(),0,8,0.0%
fmt::v6::internal::basic_writer.int_writer,on_num,0,8,0.0%
fmt::v6::internal::basic_writer.int_writer,on_error,0,0,--
fmt::v6::internal::basic_writer.str_writer,size,0,0,--
fmt::v6::internal::basic_writer.str_writer,width,0,0,--
fmt::v6::internal::basic_writer.str_writer,operator(),0,0,--
fmt::v6::internal::basic_writer.bytes_writer,size,0,0,--
fmt::v6::internal::basic_writer.bytes_writer,width,0,0,--
fmt::v6::internal::basic_writer.bytes_writer,operator(),0,0,--
fmt::v6::internal::basic_writer.pointer_writer,size,0,0,--
fmt::v6::internal::basic_writer.pointer_writer,width,0,0,--
fmt::v6::internal::basic_writer.pointer_writer,operator(),0,0,--
fmt::v6::internal::basic_writer,basic_writer<Range>,0,0,--
fmt::v6::internal::basic_writer,out,0,0,--
fmt::v6::internal::basic_writer,write_padded,0,2,0.0%
fmt::v6::internal::basic_writer,write,0,0,--
